scientificName,nameJa,assetId,status,author,source,photoUrl,licenseName,licenseUrl,credit
Pan troglodytes,チンパンジー,commons-134376867,primary_candidate,Giles Laurent,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:015_Chimpanzee_at_Kibale_forest_National_Park_Photo_by_Giles_Laurent.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"015 Chimpanzee at Kibale forest National Park Photo by Giles Laurent [Pan troglodytes] — Giles Laurent / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:015_Chimpanzee_at_Kibale_forest_National_Park_Photo_by_Giles_Laurent.jpg. Original attribution: © Giles Laurent , gileslaurent.com , License CC BY-SA. Resized and re-encoded; no subject alteration."
Pan troglodytes,チンパンジー,inat-111187,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/111187,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Pan troglodytes [Pan troglodytes] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/111187. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Pandinus imperator,ダイオウサソリ,commons-27718135,primary_candidate,Rosa Pineda,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Female_Emperor_Scorpion.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Female Emperor Scorpion [Pandinus imperator] — Rosa Pineda / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Female_Emperor_Scorpion.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Pandinus imperator,ダイオウサソリ,inat-456405086,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/456405086,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Pandinus imperator [Pandinus imperator] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/456405086. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Pandion haliaetus,ミサゴ,commons-148982683,supplementary_only,lwolfartist,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pandion_haliaetus_DSC_5659.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Pandion haliaetus DSC 5659 [Pandion haliaetus] — lwolfartist / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Pandion_haliaetus_DSC_5659.jpg. Original attribution: https://www.flickr.com/photos/151817352@N04/51640305964/. Resized and re-encoded; no subject alteration."
Pandion haliaetus,ミサゴ,commons-162996917,primary_candidate,Chuck Homler / Focus On Wildlife,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Osprey_Perched_Snag_Heislerville.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Osprey Perched Snag Heislerville [Pandion haliaetus] — Chuck Homler / Focus On Wildlife / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Osprey_Perched_Snag_Heislerville.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Panthera leo,ライオン,commons-151312926,primary_candidate,Giles Laurent,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:020_The_lion_king_Snyggve_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"020 The lion king Snyggve in the Serengeti National Park Photo by Giles Laurent [Panthera leo] — Giles Laurent / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:020_The_lion_king_Snyggve_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg. Original attribution: © Giles Laurent , gileslaurent.com , License CC BY-SA. Resized and re-encoded; no subject alteration."
Panthera onca,ジャガー,commons-154084399,supplementary_only,Naturaleza en.foco,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Panthera_onca_,Yaguaret%C3%A9_macho_,_27.09.2023_,_Bioparque_de_Fundacion_Temaiken_,_Escobar_,_Buenos_aires_,_Argentina.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Panthera onca ,Yaguareté macho , 27.09.2023 , Bioparque de Fundacion Temaiken , Escobar , Buenos aires , Argentina [Panthera onca] — Naturaleza en.foco / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Panthera_onca_,Yaguaret%C3%A9_macho_,_27.09.2023_,_Bioparque_de_Fundacion_Temaiken_,_Escobar_,_Buenos_aires_,_Argentina.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Panthera onca,ジャガー,commons-41882238,primary_candidate,Katie Chan,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chapultepec_Zoo_-_Jaguar_(02).jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Chapultepec Zoo - Jaguar (02) [Panthera onca] — Katie Chan / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Chapultepec_Zoo_-_Jaguar_(02).jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Panthera pardus,ヒョウ,commons-107561790,primary_candidate,Sumeet Moghe,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:African_leopard_male_(cropped).jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"African leopard male (cropped) [Panthera pardus] — Sumeet Moghe / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:African_leopard_male_(cropped).jpg. Original attribution: File:African_leopard_male.jpg. Resized and re-encoded; no subject alteration."
Panthera pardus,ヒョウ,inat-160809135,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/160809135,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Panthera pardus [Panthera pardus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/160809135. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Panthera tigris,トラ,commons-88142663,primary_candidate,Charles J. Sharp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bengal_tiger_(Panthera_tigris_tigris)_female_3_crop.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Bengal tiger (Panthera tigris tigris) female 3 crop [Panthera tigris] — Charles J. Sharp / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Bengal_tiger_(Panthera_tigris_tigris)_female_3_crop.jpg. Original attribution: Charles James Sharp. Resized and re-encoded; no subject alteration."
Panthera tigris,トラ,inat-222405547,primary_candidate,Morten Ross,iNaturalist,https://www.inaturalist.org/photos/222405547,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Panthera tigris [Panthera tigris] — Morten Ross / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/222405547. Original attribution: (c) Morten Ross, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Panthera uncia,ユキヒョウ,commons-125381552,supplementary_only,Sastognuti,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Schneeleopard(Panthera_uncia)Dresden.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Schneeleopard(Panthera uncia)Dresden [Panthera uncia] — Sastognuti / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Schneeleopard(Panthera_uncia)Dresden.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Papilio glaucus,メスグロトラフアゲハ,inat-228216090,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/228216090,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Papilio glaucus [Papilio glaucus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/228216090. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Papilio machaon,キアゲハ,commons-48664965,primary_candidate,Entomolo,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:PapilioMachaon2016_001.JPG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"PapilioMachaon2016 001 [Papilio machaon] — Entomolo / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:PapilioMachaon2016_001.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Papilio machaon,キアゲハ,inat-198537155,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/198537155,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Papilio machaon [Papilio machaon] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/198537155. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Papilio polyxenes,メスクロキアゲハ,inat-227455959,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/227455959,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Papilio polyxenes [Papilio polyxenes] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/227455959. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Papio anubis,アヌビスヒヒ,inat-472496742,primary_candidate,Tim,iNaturalist,https://www.inaturalist.org/photos/472496742,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Papio anubis [Papio anubis] — Tim / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/472496742. Original attribution: (c) Tim, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Paramecium caudatum,ゾウリムシ,commons-31557340,supplementary_only,"Doc. RNDr. Josef Reischig, CSc.",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paramecium_caudatum_(248_06)_Native_preparation.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Paramecium caudatum (248 06) Native preparation [Paramecium caudatum] — Doc. RNDr. Josef Reischig, CSc. / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Paramecium_caudatum_(248_06)_Native_preparation.jpg. Original attribution: Author's archive. Resized and re-encoded; no subject alteration."
Paramecium caudatum,ゾウリムシ,commons-48055318,primary_candidate,HernanToro,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Grupo_de_Paramecium_caudatum.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Grupo de Paramecium caudatum [Paramecium caudatum] — HernanToro / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Grupo_de_Paramecium_caudatum.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Paramecium caudatum,ゾウリムシ,commons-78742431,supplementary_only,MTadey,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Param%C3%A9cium_caud%C3%A1tum_2.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Paramécium caudátum 2 [Paramecium caudatum] — MTadey / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Param%C3%A9cium_caud%C3%A1tum_2.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Pararge aegeria,キマダラジャノメ,inat-133524730,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/133524730,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Pararge aegeria [Pararge aegeria] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/133524730. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Parthenocissus quinquefolia,アメリカヅタ,commons-108034026,supplementary_only,"P,TO 19104",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Parthenocissus_quinquefolia_in_Florida_03.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Parthenocissus quinquefolia in Florida 03 [Parthenocissus quinquefolia] — P,TO 19104 / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Parthenocissus_quinquefolia_in_Florida_03.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Parthenocissus quinquefolia,アメリカヅタ,commons-96026965,supplementary_only,Bff,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Parthenocissus_quinquefolia20200928_17059.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Parthenocissus quinquefolia20200928 17059 [Parthenocissus quinquefolia] — Bff / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Parthenocissus_quinquefolia20200928_17059.jpg. Original attribution: Photo: Bff / Wikimedia Commons. Resized and re-encoded; no subject alteration."
Parus major,シジュウカラ(旧名),commons-298681,supplementary_only,Dark one,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Great_Tit_(Parus_major)_1.jpg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,"Great Tit (Parus major) 1 [Parus major] — Dark one / Wikimedia Commons, CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5); source: https://commons.wikimedia.org/wiki/File:Great_Tit_(Parus_major)_1.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Parus major,シジュウカラ(旧名),commons-62043125,primary_candidate,"Frank Vassen from Brussels, Belgium",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Great_tit_(Parus_major),_Parc_du_Rouge-Cloitre,_For%C3%AAt_de_Soignes,_Brussels_(26194636951).jpg",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Great tit (Parus major), Parc du Rouge-Cloitre, Forêt de Soignes, Brussels (26194636951) [Parus major] — Frank Vassen from Brussels, Belgium / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Great_tit_(Parus_major),_Parc_du_Rouge-Cloitre,_For%C3%AAt_de_Soignes,_Brussels_(26194636951).jpg. Original attribution: Great tit (Parus major), Parc du Rouge-Cloitre, Forêt de Soignes, Brussels. Resized and re-encoded; no subject alteration."
Passer domesticus,イエスズメ,commons-125462845,primary_candidate,Rhododendrites,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:House_sparrow_male_in_Prospect_Park_(53532).jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"House sparrow male in Prospect Park (53532) [Passer domesticus] — Rhododendrites / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:House_sparrow_male_in_Prospect_Park_(53532).jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Passer domesticus,イエスズメ,inat-177949148,supplementary_only,Sascha Nunheim,iNaturalist,https://www.inaturalist.org/photos/177949148,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Passer domesticus [Passer domesticus] — Sascha Nunheim / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/177949148. Original attribution: (c) Sascha Nunheim, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Passer montanus,スズメ,commons-78481726,primary_candidate,Nrik kiran,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Tree_Sparrow_(Passer_montanus),_Nepal_02.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Tree Sparrow (Passer montanus), Nepal 02 [Passer montanus] — Nrik kiran / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Tree_Sparrow_(Passer_montanus),_Nepal_02.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
